chrom	start	end	length	chrom_	start_	end_	gene_name_	strand_	gene_len_	distance
chr7	28337175	28339152	1977	chr7	28338187	28338287	Pld3	-	21218	0
chr7	28375698	28377357	1659	chr7	28376521	28376621	Akt2	+	49274	0
chr7	28458631	28460296	1665	chr7	28459567	28459667	Map3k10	-	18223	0
chr7	28473440	28475332	1892	chr7	28474309	28474409	C030039L03Rik	+	17144	0
chr7	28834294	28836059	1765	chr7	28835070	28835170	Psmc4	-	8394	0
chr7	28963601	28965725	2124	chr7	28964438	28964538	Dyrk1b	+	7825	0
chr7	29062352	29063452	1100	chr7	29062675	29062775	Eid2b	+	2423	0
chr7	29095592	29097414	1822	chr7	29097041	29097141	Timm50	-	6556	0
chr7	29123090	29125132	2042	chr7	29123688	29123788	Supt5h	-	23821	0
chr7	29134848	29136817	1969	chr7	29135621	29135721	Rps16	+	2044	0
chr7	29156462	29158775	2313	chr7	29157631	29157731	Plekhg2	-	13058	0
chr7	29176315	29178679	2364	chr7	29177677	29177777	Med29	-	6562	0
chr7	29207364	29210995	3631	chr7	29208807	29208907	Samd4b	-	24289	0
chr7	29220396	29222972	2576	chr7	29222416	29222516	Gmfg	+	10786	0
chr7	29236674	29237674	1000	chr7	29237207	29237307	Lrfn1	+	15310	0
chr7	29382411	29384126	1715	chr7	29383154	29383254	Pak4	-	39366	0
chr7	29550784	29552498	1714	chr7	29552481	29552581	Nfkbib	-	9261	0
chr7	29573114	29575408	2294	chr7	29573938	29574038	Rinl	+	9994	0
chr7	29593208	29595393	2185	chr7	29593510	29593610	Hnrnpl	+	13725	0
chr7	29610010	29611205	1195	chr7	29610186	29610286	Ech1	+	7030	0
chr7	29746389	29748303	1914	chr7	29747309	29747409	Actn4	-	69092	0
chr7	29765108	29768616	3508	chr7	29766833	29766933	Eif3k	-	10491	0
chr7	29918881	29920699	1818	chr7	29919823	29919923	Rasgrp4	+	19107	0
chr7	29940406	29941519	1113	chr7	29941203	29941303	Fam98c	-	3723	0
chr7	29953982	29955404	1422	chr7	29954810	29954910	Spred3	-	11012	0
chr7	29964730	29966447	1717	chr7	29965642	29965742	Psmd8	-	6485	0
chr7	30016981	30018094	1113	chr7	30017491	30017591	Kcnk6	-	10594	0
chr7	30022452	30024312	1860	chr7	30023298	30023398	Yif1b	+	9264	0
chr7	30302732	30304519	1787	chr7	30304174	30304274	4932431P20Rik	+	18852	0
chr7	30568603	30569603	1000	chr7	30568967	30569067	Zfp30	+	10704	0
chr7	30600283	30602407	2124	chr7	30601041	30601141	Zfp790	+	15970	0
chr7	30638069	30639517	1448	chr7	30638638	30638738	Zfp940	-	20049	0
chr7	30644136	30645880	1744	chr7	30644948	30645048	Zfp420	+	55680	0
chr7	30690839	30691916	1077	chr7	30691541	30691641	Zfp27	-	13239	0
chr7	30738365	30739477	1112	chr7	30739058	30739158	Zfp74	-	23274	0
chr7	30828076	30829775	1699	chr7	30829703	30829803	Zfp14	-	6681	0
chr7	30856790	30858202	1412	chr7	30857792	30857892	Zfp82	-	16785	0
chr7	30874602	30876695	2093	chr7	30875479	30875579	Zfp566	-	13173	0
chr7	30879456	30880842	1386	chr7	30879746	30879846	Zfp260	+	12845	0
chr7	30906196	30907717	1521	chr7	30906911	30907011	Zfp382	+	12723	0
chr7	30954064	30955497	1433	chr7	30954696	30954796	Zfp146	-	8453	0
chr7	30968381	30969895	1514	chr7	30969140	30969240	Cox7a1	+	1857	0
chr7	31016585	31017633	1048	chr7	31017241	31017341	Tbcb	-	8141	0
chr7	31092770	31095370	2600	chr7	31093686	31093786	Alkbh6	+	5587	0
chr7	31197068	31198680	1612	chr7	31198757	31198857	Tyrobp	+	3789	77
chr7	31206378	31207464	1086	chr7	31206701	31206801	Nfkbid	+	7014	0
chr7	31319328	31320522	1194	chr7	31320029	31320129	Arhgap33	-	12834	0
chr7	31336616	31338305	1689	chr7	31337265	31337365	BC053749	-	13162	0
chr7	31343328	31345619	2291	chr7	31344807	31344907	Lin37	-	4397	0
chr7	31373068	31374113	1045	chr7	31373695	31373795	Wbp7	-	19868	0
chr7	31409521	31411493	1972	chr7	31411120	31411220	Cox6b1	-	9177	0
chr7	31434394	31436051	1657	chr7	31435286	31435386	Rbm42	-	9323	0
chr7	31449146	31450329	1183	chr7	31449963	31450063	Haus5	-	23993	0
chr7	31512938	31516004	3066	chr7	31514503	31514603	Tmem147	-	1833	0
chr7	31527063	31528616	1553	chr7	31528650	31528750	Gapdhs	-	13901	34
chr7	31663166	31667815	4649	chr7	31665311	31665411	Cd22	-	14940	0
chr7	31758454	31759657	1203	chr7	31758773	31758873	Fam187b	+	15916	0
chr7	31826480	31827682	1202	chr7	31827450	31827550	Fxyd5	-	9759	0
chr7	35014547	35015635	1088	chr7	35015258	35015358	Gpi1	-	28167	0
chr7	35017387	35020270	2883	chr7	35019044	35019144	Gm12762	-	3655	0
chr7	35097599	35098925	1326	chr7	35098520	35098620	4931406P16Rik	-	76844	0
chr7	35439949	35440949	1000	chr7	35440478	35440578	Kctd15	-	16495	0
chr7	35697114	35698189	1075	chr7	35697348	35697448	Pepd	+	132331	0
chr7	35840806	35841913	1107	chr7	35841472	35841572	Cebpg	-	10081	0
chr7	36019083	36020615	1532	chr7	36019797	36019897	AC150683.1	-	68	0
chr7	36180924	36182946	2022	chr7	36181786	36181886	C230052I12Rik	-	4542	0
chr7	36370160	36372131	1971	chr7	36370551	36370651	Rgs9bp	-	6584	0
chr7	36431644	36432754	1110	chr7	36432490	36432590	Pdcd5	-	5539	0
chr7	36537006	36540415	3409	chr7	36539423	36539523	Dpy19l3	-	69289	0
chr7	36587042	36588334	1292	chr7	36587958	36588058	Zfp507	-	30643	0
chr7	38801818	38804805	2987	chr7	38804521	38804621	C80913	-	59559	0
chr7	38891726	38893800	2074	chr7	38892503	38892603	Ccne1	-	9550	0
chr7	39012148	39013997	1849	chr7	39012963	39013063	Plekhf1	-	7340	0
chr7	39055604	39057094	1490	chr7	39056317	39056417	Pop4	-	8528	0
chr7	46772682	46773733	1051	chr7	46773086	46773186	Zfp619	+	22654	0
chr7	48647001	48649497	2496	chr7	48648580	48648680	AI987944	-	19488	0
chr7	48753840	48756000	2160	chr7	48754737	48754837	Gm20449	-	100039	0
chr7	48853829	48856102	2273	chr7	48854581	48854681	2610021A01Rik	+	29272	0
chr7	49760244	49761776	1532	chr7	49761046	49761146	Zfp141	-	32340	0
chr7	49947533	49948952	1419	chr7	49948038	49948138	Gm5595	-	32613	0
chr7	50567738	50569449	1711	chr7	50568614	50568714	Zfp715	-	17097	0
chr7	50698266	50700277	2011	chr7	50699428	50699528	Etfb	+	13692	0
chr7	50817374	50818476	1102	chr7	50817576	50817676	Zfp658	+	13205	0
chr7	50834102	50835736	1634	chr7	50834930	50835030	Zfp719	+	13625	0
chr7	50926508	50928532	2024	chr7	50927336	50927436	Ctu1	+	6282	0
chr7	51501431	51502492	1061	chr7	51502042	51502142	2410002F23Rik	+	15998	0
chr7	51565279	51568335	3056	chr7	51565573	51565673	Shank1	+	48098	0
chr7	51722407	51724176	1769	chr7	51723300	51723400	Josd2	+	3672	0
chr7	51751164	51752756	1592	chr7	51751849	51751949	2310044H10Rik	-	6592	0
chr7	51785831	51792829	6998	chr7	51787391	51787491	Spib	-	6076	0
chr7	51808602	51810273	1671	chr7	51809271	51809371	Nr1h2	-	4335	0
chr7	51826891	51827891	1000	chr7	51827752	51827852	Napsa	+	14430	0
chr7	51845892	51847086	1194	chr7	51845944	51846044	Gm15396	-	10656	0
chr7	52003042	52004767	1725	chr7	52003733	52003833	Vrk3	+	29102	0
chr7	52111893	52114188	2295	chr7	52112459	52112559	Pnkp	+	5786	0
chr7	52124181	52125442	1261	chr7	52125108	52125208	Ptov1	-	6720	0
chr7	52150147	52154775	4628	chr7	52151399	52151499	Fuz	+	6552	0
chr7	52183546	52186050	2504	chr7	52184816	52184916	Ap2a1	-	29123	0
chr7	52241061	52243127	2066	chr7	52241812	52241912	Prmt1	-	10503	0
chr7	52270703	52271830	1127	chr7	52271683	52271783	Scaf1	-	13415	0
chr7	52272029	52273963	1934	chr7	52273298	52273398	Rras	+	3668	0
chr7	52316859	52319767	2908	chr7	52317997	52318097	Prrg2	-	9064	0
chr7	52374031	52378046	4015	chr7	52377077	52377177	Mir150	+	64	0
chr7	52378937	52380681	1744	chr7	52379716	52379816	Rps11	-	2009	0
chr7	52382939	52385194	2255	chr7	52382784	52382884	Snord32a	-	82	55
chr7	52390295	52392225	1930	chr7	52391737	52391837	Rpl13a	-	10859	0
chr7	52408791	52410343	1552	chr7	52409904	52410004	Aldh16a1	-	13900	0
chr7	52459652	52460720	1068	chr7	52460212	52460312	Ccdc155	-	21268	0
chr7	52493386	52494550	1164	chr7	52494435	52494535	Cd37	-	5483	0
chr7	52621615	52623702	2087	chr7	52622339	52622439	Ppfia3	-	27893	0
chr7	52643805	52645626	1821	chr7	52643851	52643951	SNORA67	+	153	0
chr7	52650255	52652066	1811	chr7	52651012	52651112	Snrnp70	-	19238	0
chr7	52688912	52691045	2133	chr7	52690164	52690264	Gys1	+	21775	0
chr7	52711995	52716320	4325	chr7	52715204	52715304	Ftl1	-	1940	0
chr7	52742871	52744902	2031	chr7	52744125	52744225	Dhdh	-	15849	0
chr7	52780689	52781886	1197	chr7	52781588	52781688	Ppp1r15a	-	3352	0
chr7	52824969	52826964	1995	chr7	52825473	52825573	Bcat2	+	19557	0
chr7	52959434	52961412	1978	chr7	52960408	52960508	Dbp	+	5067	0
chr7	52969885	52972126	2241	chr7	52970777	52970877	Rpl18	+	5378	0
chr7	53038703	53039747	1044	chr7	53039058	53039158	Lmtk3	+	20406	0
chr7	53068903	53070062	1159	chr7	53069901	53070001	Cyth2	-	7944	0
chr7	53085472	53086517	1045	chr7	53086264	53086364	Grwd1	-	5717	0
chr7	53151358	53153988	2630	chr7	53152034	53152134	Syngr4	-	11492	0
chr7	53175807	53177105	1298	chr7	53176746	53176846	Emp3	-	3403	0
chr7	53284791	53285798	1007	chr7	53285622	53285722	Abcc6	-	53922	0
chr7	53287927	53289889	1962	chr7	53289016	53289116	Nomo1	+	50516	0
chr7	53894432	53895998	1566	chr7	53895127	53895227	Sergef	-	196639	0
chr7	53965224	53966395	1171	chr7	53966000	53966100	Saal1	-	24572	0
chr7	54050081	54051812	1731	chr7	54051384	54051484	Hps5	-	35598	0
chr7	54213039	54214212	1173	chr7	54213847	54213947	Uevld	-	34988	0
chr7	54305111	54307150	2039	chr7	54305960	54306060	Tmem86a	+	4136	0
chr7	54364240	54370531	6291	chr7	54366171	54366271	Gm14377	+	15139	0
chr7	56043522	56045303	1781	chr7	56044323	56044423	Zdhhc13	+	38437	0
chr7	56135471	56137385	1914	chr7	56136916	56137016	E2f8	-	15167	0
chr7	56500656	56501664	1008	chr7	56501509	56501609	Nav2	+	363898	0
chr7	57014139	57015240	1101	chr7	57014426	57014526	Htatip2	+	14893	0
chr7	57032821	57036070	3249	chr7	57033666	57033766	Prmt3	+	79919	0
chr7	63049166	63050413	1247	chr7	63049468	63049568	Tubgcp5	+	37299	0
chr7	63097064	63098710	1646	chr7	63097065	63097165	Cyfip1	+	88955	0
chr7	63217042	63218133	1091	chr7	63217796	63217896	Nipa2	-	31189	0
chr7	63304594	63306912	2318	chr7	63305475	63305575	Herc2	+	181639	0
chr7	65912860	65914319	1459	chr7	65913522	65913622	Atp10a	+	171224	0
chr7	66483247	66485884	2637	chr7	66484072	66484172	Ube3a	+	77975	0
chr7	69564281	69565362	1081	chr7	69564989	69565089	Mkrn3	-	2560	0
chr7	71081710	71086944	5234	chr7	71083751	71083851	Klf13	-	52564	0
chr7	71431668	71433259	1591	chr7	71432489	71432589	Mtmr10	+	52754	0
chr7	71518006	71519266	1260	chr7	71518931	71519031	Fan1	-	27337	0
chr7	71536275	71538441	2166	chr7	71537104	71537204	Mphosph10	-	15727	0
chr7	72017166	72018724	1558	chr7	72017833	72017933	Ndnl2	-	5945	0
chr7	72789386	72790889	1503	chr7	72789734	72789834	Tarsl2	+	47193	0
chr7	73223544	73225481	1937	chr7	73224485	73224585	H47	+	9763	0
chr7	73253493	73256051	2558	chr7	73254351	73254451	Chsy1	+	64274	0
chr7	73262161	73264170	2009	chr7	73264239	73264339	U6	-	100	69
chr7	73532403	73534031	1628	chr7	73533186	73533286	Lrrk1	-	161438	0
chr7	73833454	73835485	2031	chr7	73834432	73834532	Asb7	-	45031	0
chr7	74789454	74791106	1652	chr7	74790072	74790172	Lrrc28	-	131825	0
chr7	75408550	75409566	1016	chr7	75409069	75409169	Pgpep1l	-	27625	0
chr7	79450426	79452424	1998	chr7	79451431	79451531	Mctp2	-	228763	0
chr7	80685912	80686912	1000	chr7	80686582	80686682	Chd2	-	115055	0
chr7	81696956	81700400	3444	chr7	81699616	81699716	Slco3a1	-	279361	0
chr7	82599494	82601189	1695	chr7	82600370	82600470	Akap13	+	299075	0
chr7	82810896	82814954	4058	chr7	82813709	82813809	U6	+	83	0
chr7	82992320	82993978	1658	chr7	82993174	82993274	Klhl25	+	25792	0
chr7	85927565	85928613	1048	chr7	85928367	85928467	Mrpl46	-	8295	0
chr7	85991094	85992392	1298	chr7	85992072	85992172	Det1	-	24274	0
chr7	86039942	86041625	1683	chr7	86040690	86040790	Aen	+	15355	0
chr7	86057927	86060028	2101	chr7	86058260	86058360	Isg20	+	6938	0
chr7	86292931	86294296	1365	chr7	86293896	86293996	Mfge8	-	15291	0
chr7	86417039	86418859	1820	chr7	86418037	86418137	Abhd2	+	92307	0
chr7	86536543	86537811	1268	chr7	86536765	86536865	Fanci	+	58336	0
chr7	86610378	86611411	1033	chr7	86611198	86611298	Polg	-	17571	0
chr7	86803925	86805881	1956	chr7	86805032	86805132	5730590G19Rik	+	37938	0
chr7	86887267	86888362	1095	chr7	86887967	86888067	Pex11a	-	7174	0
chr7	87064690	87066343	1653	chr7	87065476	87065576	Ap3s2	-	45308	0
chr7	87259124	87260994	1870	chr7	87260228	87260328	Idh2	-	20546	0
chr7	87331049	87332734	1685	chr7	87331677	87331777	Sema4b	+	39553	0
chr7	87376685	87378690	2005	chr7	87377649	87377749	Cib1	-	5657	0
chr7	87390889	87392008	1119	chr7	87391212	87391312	Ttll13	+	14445	0
chr7	87405759	87406922	1163	chr7	87406051	87406151	Ngrn	+	4163	0
chr7	87413781	87415337	1556	chr7	87414485	87414585	Vps33b	+	21930	0
chr7	87438341	87440277	1936	chr7	87439286	87439386	Prc1	+	21809	0
chr7	87443883	87444883	1000	chr7	87444452	87444552	6330403N20Rik	-	1888	0
chr7	87468205	87469729	1524	chr7	87469290	87469390	Rccd1	-	7858	0
chr7	87483390	87486316	2926	chr7	87485841	87485941	Unc45a	-	15713	0
chr7	87487660	87488698	1038	chr7	87487973	87488073	Hddc3	+	2960	0
chr7	87515384	87516567	1183	chr7	87516022	87516122	Man2a2	-	20772	0
chr7	87532297	87533471	1174	chr7	87532782	87532882	Fes	-	10191	0
chr7	87546540	87551266	4726	chr7	87550272	87550372	Furin	-	16851	0
chr7	87947014	87949090	2076	chr7	87948167	87948267	Iqgap1	-	91748	0
chr7	88045213	88047398	2185	chr7	88046105	88046205	Wdr73	-	10546	0
chr7	88049248	88050379	1131	chr7	88049912	88050012	Nmb	-	2849	0
chr7	88092049	88093108	1059	chr7	88092616	88092716	Sec11a	-	42891	0
chr7	88137674	88138830	1156	chr7	88138517	88138617	Zfp592	+	51483	0
chr7	88486019	88490435	4416	chr7	88490090	88490190	Rps17	-	2522	0
chr7	88933547	88935090	1543	chr7	88934314	88934414	3110040N11Rik	-	7296	0
chr7	89003116	89008641	5525	chr7	89003837	89003937	Tm6sf1	+	25433	0
chr7	89796804	89797887	1083	chr7	89796988	89797088	Fam154b	-	15568	0
chr7	90013883	90016493	2610	chr7	90015793	90015893	Mex3b	+	4230	0
chr7	90779610	90781250	1640	chr7	90780302	90780402	Gm16638	-	34794	0
chr7	90807336	90808738	1402	chr7	90808035	90808135	2310044K18Rik	+	1388	0
chr7	91031375	91033041	1666	chr7	91032801	91032901	Mesdc1	-	3846	0
chr7	91299797	91300935	1138	chr7	91300353	91300453	Fam108c	-	42537	0
chr7	91827618	91828919	1301	chr7	91827811	91827911	Zfand6	-	64297	0
chr7	91836428	91839324	2896	chr7	91838100	91838200	2610206C17Rik	+	86909	0
chr7	95431889	95434921	3032	chr7	95431989	95432089	Gm17710	-	4742	0
chr7	96552064	96553064	1000	chr7	96552682	96552782	Tmem135	-	264499	0
chr7	97088209	97090049	1840	chr7	97089659	97089759	l7Rn6	-	23670	0
chr7	97277704	97278907	1203	chr7	97277934	97278034	2310010J17Rik	-	4616	0
chr7	97590425	97592134	1709	chr7	97591189	97591289	Crebzf	+	4988	0
chr7	97604995	97606113	1118	chr7	97605689	97605789	Tmem126a	-	6529	0
chr7	97623085	97625649	2564	chr7	97624461	97624561	Tmem126b	-	7807	0
chr7	99709274	99710325	1051	chr7	99709609	99709709	Ccdc90b	+	21145	0
chr7	99816749	99819449	2700	chr7	99818393	99818493	Pcf11	-	26221	0
chr7	99889230	99890870	1640	chr7	99889928	99890028	4632427E13Rik	-	3810	0
chr7	104099191	104101721	2530	chr7	104100346	104100446	C230038L03Rik	-	4308	0
chr7	104479999	104481806	1807	chr7	104480480	104480580	Usp35	-	22640	0
chr7	104547591	104549342	1751	chr7	104548463	104548563	Ndufc2	+	7799	0
chr7	104629126	104630395	1269	chr7	104629416	104629516	Ints4	+	60441	0
chr7	104886171	104887342	1171	chr7	104886707	104886807	Aqp11	-	11868	0
chr7	104936719	104937719	1000	chr7	104937001	104937101	Pak1	+	123840	0
chr7	105325998	105327643	1645	chr7	105326734	105326834	Capn5	-	56715	0
chr7	105509193	105510193	1000	chr7	105509788	105509888	Tsku	-	10660	0
chr7	105641620	105643736	2116	chr7	105642682	105642782	Lrrc32	+	7609	0
chr7	105850578	105852451	1873	chr7	105851388	105851488	Gm15506	-	20592	0
chr7	106288844	106290801	1957	chr7	106289604	106289704	Uvrag	-	254401	0
chr7	106330889	106331961	1072	chr7	106331173	106331273	Dgat2	-	29050	0
chr7	106529029	106530825	1796	chr7	106530009	106530109	Gdpd5	+	79434	0
chr7	106631258	106633114	1856	chr7	106632198	106632298	Rps3	-	5842	0
chr7	106976236	106977868	1632	chr7	106976877	106976977	Neu3	-	16978	0
chr7	107005861	107008422	2561	chr7	107007353	107007453	Spcs2	-	19890	0
chr7	107127950	107129330	1380	chr7	107128918	107129018	Rnf169	-	60204	0
chr7	107269221	107270295	1074	chr7	107270025	107270125	Pold3	-	39454	0
chr7	107307416	107309161	1745	chr7	107307737	107307837	Lipt2	+	2088	0
chr7	107375520	107376875	1355	chr7	107375854	107375954	Pgm2l1	+	51474	0
chr7	107518814	107521455	2641	chr7	107520356	107520456	Ppme1	-	45159	0
chr7	107684790	107686537	1747	chr7	107685564	107685664	Chchd8	+	3269	0
chr7	107755017	107757082	2065	chr7	107756761	107756861	Mrpl48	-	62546	0
chr7	107854383	107855416	1033	chr7	107855115	107855215	Fam168a	+	134977	0
chr7	108010883	108012199	1316	chr7	108011910	108012010	Relt	-	17598	0
chr7	108256264	108258801	2537	chr7	108257239	108257339	Fchsd2	+	175630	0
chr7	108449634	108452446	2812	chr7	108450715	108450815	Atg16l2	-	12859	0
chr7	108464877	108465877	1000	chr7	108465550	108465650	Stard10	+	29540	0
chr7	108495774	108498113	2339	chr7	108496531	108496631	Arap1	+	64519	0
chr7	108811836	108812889	1053	chr7	108812097	108812197	Clpb	+	131827	0
chr7	109053472	109055114	1642	chr7	109054823	109054923	Tomt	-	7986	0
chr7	109081637	109083942	2305	chr7	109082359	109082459	Lrrc51	-	20911	0
chr7	109165402	109166981	1579	chr7	109166619	109166719	Il18bp	-	3076	0
chr7	109358005	109359815	1810	chr7	109358584	109358684	Nup98	-	89666	0
chr7	109397040	109398904	1864	chr7	109398587	109398687	Rhog	-	11000	0
chr7	109589446	109591424	1978	chr7	109590159	109590259	Rrm1	+	28076	0
chr7	109713172	109714780	1608	chr7	109713933	109714033	Trim21	-	7547	0
chr7	109835041	109836678	1637	chr7	109835790	109835890	Trim68	-	9746	0
chr7	111367123	111368462	1339	chr7	111367257	111367357	Trim6	+	16359	0
chr7	111392681	111393704	1023	chr7	111392921	111393021	Trim34a	+	96236	0
chr7	111435676	111437789	2113	chr7	111436558	111436658	Trim5	-	24708	0
chr7	111446832	111449395	2563	chr7	111448694	111448794	Trim34b	+	36679	0
chr7	111500862	111501939	1077	chr7	111501826	111501926	Trim12c	-	14608	0
chr7	111517392	111518750	1358	chr7	111518348	111518448	Trim30b	-	14502	0
chr7	111612950	111615140	2190	chr7	111613657	111613757	Trim30a	-	56168	0
chr7	111655600	111657173	1573	chr7	111656313	111656413	Trim30d	-	37835	0
chr7	112702174	112703634	1460	chr7	112702824	112702924	Smpd1	+	4028	0
chr7	112781347	112782434	1087	chr7	112782035	112782135	Trim3	-	29108	0
chr7	112787319	112790836	3517	chr7	112788880	112788980	Arfip2	-	6213	0
chr7	112884189	112885894	1705	chr7	112885840	112885940	Rrp8	-	5169	0
chr7	112892124	112893672	1548	chr7	112892825	112892925	Taf10	-	4968	0
chr7	112898371	112901083	2712	chr7	112900688	112900788	Tpp1	-	7404	0
chr7	112958769	112960615	1846	chr7	112959563	112959663	Mrpl17	-	4441	0
chr7	113582765	113585350	2585	chr7	113584537	113584637	Gm4759	-	19523	0
chr7	114736368	114738822	2454	chr7	114738515	114738615	Ppfibp2	+	153531	0
chr7	116072965	116074471	1506	chr7	116073622	116073722	Nlrp10	-	8298	0
chr7	116077520	116078732	1212	chr7	116077881	116077981	Eif3f	+	8534	0
chr7	116661733	116663476	1743	chr7	116662611	116662711	Rpl27a	+	3220	0
chr7	116846297	116848091	1794	chr7	116847154	116847254	D930014E17Rik	+	8499	0
chr7	116924523	116925528	1005	chr7	116925489	116925589	Nrip3	-	23970	0
chr7	117128795	117130772	1977	chr7	117130393	117130493	Tmem41b	-	14742	0
chr7	117204112	117206277	2165	chr7	117204789	117204889	AA474408	-	3338	0
chr7	117263087	117266307	3220	chr7	117265814	117265914	Wee1	+	19762	0
chr7	117757512	117758708	1196	chr7	117758386	117758486	Sbf2	-	306909	0
chr7	117770971	117774857	3886	chr7	117771125	117771225	Adm	+	2156	0
chr7	117911791	117913115	1324	chr7	117912809	117912909	B430319F04Rik	-	2668	0
chr7	117987219	117988264	1045	chr7	117987921	117988021	Rnf141	-	44025	0
chr7	118171771	118172839	1068	chr7	118172415	118172515	Ctr9	+	27426	0
chr7	118225433	118227539	2106	chr7	118226494	118226594	Eif4g2	-	15045	0
chr7	120349934	120351908	1974	chr7	120350929	120351029	Arntl	+	106657	0
chr7	120656181	120659230	3049	chr7	120657298	120657398	Far1	+	57677	0
chr7	121258446	121261587	3141	chr7	121261245	121261345	Rras2	-	70996	0
chr7	121397433	121398581	1148	chr7	121398175	121398275	Copb1	-	39152	0
chr7	121418871	121420420	1549	chr7	121419582	121419682	Psma1	-	11512	0
chr7	121705292	121706949	1657	chr7	121706436	121706536	Cyp2r1	-	12806	0
chr7	123476933	123478002	1069	chr7	123477654	123477754	Rps13	-	2683	0
chr7	123586182	123587758	1576	chr7	123586922	123587022	Pik3c2a	-	106182	0
chr7	124519687	124524962	5275	chr7	124524443	124524543	Xylt1	+	286772	0
chr7	125258891	125259944	1053	chr7	125259650	125259750	Rps15a	-	11808	0
chr7	125272293	125274771	2478	chr7	125273089	125273189	Arl6ip1	-	10734	0
chr7	125385805	125388410	2605	chr7	125387101	125387201	Smg1	-	112319	0
chr7	125676200	125677703	1503	chr7	125676820	125676920	Coq7	-	23697	0
chr7	125727664	125728664	1000	chr7	125728200	125728300	Tmc7	-	48893	0
chr7	125848579	125850140	1561	chr7	125849242	125849342	Gde1	-	17233	0
chr7	125855777	125857909	2132	chr7	125856016	125856116	6330503K22Rik	+	24472	0
chr7	125997896	126000311	2415	chr7	125999718	125999818	2310008H09Rik	-	14032	0
chr7	126862977	126864612	1635	chr7	126864229	126864329	Thumpd1	-	5669	0
chr7	126936791	126938413	1622	chr7	126937522	126937622	Eri2	-	25379	0
chr7	127039071	127040154	1083	chr7	127039755	127039855	Dcun1d3	-	43128	0
chr7	127820215	127823662	3447	chr7	127821024	127821124	9030407P20Rik	-	4121	0
chr7	127985971	127987834	1863	chr7	127986295	127986395	Eef2k	+	64388	0
chr7	128060319	128062114	1795	chr7	128061208	128061308	Polr3e	+	29688	0
